instance	true	probability
43653763844	0	-1.36
43682318529	0	-1.3
43681026552	0	-1.58
43653960674	0	-1.08
43664838215	0	-1.32
43658933424	0	-1.42
43666238317	0	-1.52
43651882794	0	-1.16
43688581980	0	-1.74
43672278348	0	-1.54
43669629296	0	-1.48
43660575329	0	-0.8
43689302873	0	-1.44
43694313347	0	-1.34
43670118544	0	-1.32
43691609275	0	-1.36
43661923960	0	-1.36
43663986789	0	-1.56
43687196749	1	-1.2
43684314229	0	-1.1
43688098954	0	-1.66
43692405155	0	-1.76
43684250354	0	-1.4
43685977031	0	-1.3
43678638078	0	-1.24
43687271380	0	-1.94
43653072617	0	-1.22
43654762930	0	-1.54
43652650988	0	-1.3
43691751152	0	-1.6
43694566538	0	-1.2
43668296761	0	-1.28
43650330562	0	-1.94
43666299392	0	-1.64
43670587568	0	-1.8
43679182499	0	-2.26
43693534368	1	0.6
43692250218	0	-1.48
43663948556	0	-1.6
43651618094	0	-1.48
43656097581	0	-2.3
43664869703	0	-1.32
43661735498	0	-1.08
43651023443	0	-1.0
43681707509	0	-1.0
43651273470	0	-1.24
43690592554	0	-1.5
43681580732	0	-1.42
43676083972	0	-1.8
43683389415	0	-1.92
43674373203	0	-1.4
43672197356	0	-1.8
43674346993	0	-1.62
43675474808	0	-2.08
43694360608	0	-1.3
43695387202	0	-1.08
43651939073	0	-1.24
43657823574	0	-1.44
43660758637	0	-1.58
43665670987	0	-1.74
43656750619	0	-1.58
43692981909	0	-1.76
43672337251	0	-1.38
43695166860	0	-1.68
43687596592	0	-1.36
43694434989	0	-1.76
43656642703	0	-1.78
43673176308	0	-1.22
43660497903	0	-1.18
43688988789	0	-1.36
43652155260	0	-1.82
43674943839	0	-2.12
43676470563	0	-1.52
43682925017	0	-1.66
43693768174	0	-0.96
43659809949	0	-1.46
43675125698	0	-1.36
43670814740	0	-1.68
43688203912	0	-1.74
43687128109	0	-1.34
43681366482	0	-1.26
43683865950	0	-1.18
43689315834	0	-1.3
43665465612	0	-1.44
43690986264	0	-1.72
43661925272	0	-2.28
43675831126	0	-1.78
43692301852	0	-1.66
43654814077	0	-1.32
43692288363	0	-1.5
43689177993	0	-1.54
43670003954	0	-1.4
43688073630	0	-1.4
43662959978	0	-1.22
43680475996	0	-1.84
43657392004	0	-1.44
43671013964	0	-1.18
43684630601	0	-1.4
43667369952	0	-1.66
43680231603	0	-2.04
43655250749	1	-1.16
43652568248	0	-1.8
43652987650	0	-1.08
43652018214	0	-1.34
43676297474	0	-1.08
43667364690	0	-1.52
43665993732	0	-1.34
43662811346	0	-1.72
43689387231	0	-1.66
43674767744	0	-1.42
43667627407	0	-2.14
43661522938	0	-1.24
43688170351	0	-1.2
43677023799	0	-1.44
43659132362	0	-1.56
43683919757	0	-1.42
43658646734	0	-1.54
43651230560	0	-2.42
43685450415	0	-1.58
43666455767	0	-1.36
43671032062	0	-1.36
43674870725	0	-1.38
43683843498	0	-1.44
43660738930	0	-1.58
43661487827	0	-1.8
43675444235	0	-1.84
43669522298	0	-1.28
43675097907	0	-1.74
43652388500	0	-1.72
43666722506	0	-1.62
43674592246	0	-1.56
43667720804	0	-1.44
43660330465	0	-1.74
43695932852	0	-1.86
43651087261	0	-1.44
43690669973	0	-1.56
43674071716	0	-1.7
43651962385	0	-1.48
43661895116	0	-1.28
43691398976	0	-1.44
43665190722	0	-1.94
43689459609	0	-1.02
43677430145	0	-1.82
43658631858	1	-1.62
43674065954	0	-1.46
43662555729	0	-1.62
43668277078	0	-1.92
43661163965	0	-1.46
43664074100	0	-1.52
43662742663	1	-1.36
43683239779	0	-1.98
43659639883	0	-1.56
43661718947	1	-0.48
43685818154	0	-1.46
43652721390	0	-1.26
43681877503	0	-1.38
43655284722	0	-1.44
43676791495	0	-1.72
43651809901	0	-1.82
43674583601	0	-1.52
43658562101	1	-1.28
43654684234	0	-1.18
43682669697	0	-1.48
43688158085	0	-1.32
43678074252	0	-1.6
43671283287	0	-1.14
43683631426	0	-1.24
43666199450	0	-1.2
43695180727	0	-1.44
43653202241	0	-1.6
43653237596	0	-1.28
43654032176	0	-1.08
43661676676	0	-1.26
43650059052	0	-1.5
43695257276	0	-1.34
43681287079	0	-1.98
43657815130	0	-1.36
43691899651	0	-1.52
43684295501	0	-1.42
43675940836	1	-0.94
43664285643	0	-1.18
43682282006	0	-1.08
43663113664	0	-1.4
43695936307	0	-1.58
43657110824	0	-1.26
43690933886	0	-1.2
43653876456	0	-1.96
43675977621	0	-1.84
43693368351	0	-1.3
43670501009	0	-1.36
43662240243	0	-1.18
43669145220	0	-1.2
43659137724	0	-1.2
43667432362	0	-1.78
43692639189	0	-1.38
43691073696	0	-1.44
43654215841	0	-1.9
43653771908	0	-1.56
43680132178	0	-1.42
43689565700	0	-0.74
43657704588	0	-1.28
43689097267	0	-1.44
43650042957	0	-1.42
43691155815	0	-1.28
43693387439	0	-1.42
43693563176	0	-1.4
43667114315	0	-1.64
43694508671	0	-1.22
43651246487	0	-1.36
43653163006	0	-1.4
43660528798	0	-1.48
43686543417	0	-1.32
43662442195	0	-1.58
43675459546	0	-1.14
43676716241	0	-1.22
43660567709	0	-1.56
43657598344	0	-1.82
43684551528	0	-1.92
43662456664	0	-1.7
43693121659	0	-1.62
43656625204	0	-1.3
43676172599	0	-1.36
43676391258	0	-1.88
43688810218	0	-1.56
43657685499	0	-1.32
43658398580	0	-1.74
43654432630	0	-1.5
43664568489	0	-1.3
43652902524	0	-1.86
43673678819	0	-1.38
43673095474	0	-1.46
43664066878	0	-1.78
43675942596	0	-1.32
43670319911	0	-1.52
43689320158	0	-1.7
43658395987	0	-2.3
43654344202	0	-1.42
43673625425	0	-1.64
43683033211	0	-1.84
43689866044	0	-1.42
43657710467	0	-1.9
43657255344	0	-1.42
43672965634	0	-1.62
43673071701	1	-1.6
43660616397	0	-1.92
43687257809	0	-1.78
43655158592	0	-1.34
43653096149	0	-1.9
43686695959	0	-2.02
43670533338	0	-1.48
43689898643	0	-2.54
43673194322	0	-1.84
43671565176	0	-1.4
43684876533	0	-1.26
43660429901	0	-1.78
43676080873	0	-1.22
43686926327	0	-1.26
43675804626	0	-1.8
43676320169	0	-1.26
43685000382	0	-1.66
43653190074	0	-1.5
43665581776	0	-1.52
43670812386	1	-2.06
43656473727	0	-1.64
43689927959	0	-1.38
43662204591	0	-1.44
43674808107	1	-0.54
43693314493	0	-1.24
43670877078	0	-1.58
43669346259	0	-1.1
43692035743	0	-1.32
43670359682	0	-1.62
43671200731	0	-1.62
43684266748	0	-1.38
43684403351	0	-1.5
43695643421	1	0.82
43656467117	1	-2.64
43667635377	0	-1.36
43678147044	1	-1.26
43694252268	0	-2.02
43656203129	0	-1.3
43676348104	0	-1.9
43682637922	0	-1.24
43682671115	0	-1.36
43692374231	0	-1.2
43677923659	0	-1.14
43694241912	0	-1.7
43668837810	0	-1.28
43689128191	0	-1.28
43665138469	0	-1.7
43664468913	0	-1.7
43667373832	1	-0.6
43685363674	1	-0.46
43664482466	0	-1.26
43686581586	0	-1.36
43693240736	0	-1.8
43676993710	0	-1.44
43682514129	0	-0.94
43655685534	0	-1.2
43690343319	0	-1.38
43681912610	0	-1.52
43657040759	0	-1.64
43660080435	0	-1.98
44018705122	0	-1.2
44021533113	0	-1.68
43988841314	0	-1.64
44024111596	0	-1.92
44015305656	0	-1.62
44009256411	0	-1.42
43981248329	0	-2.14
44027868953	0	-1.28
44024607724	1	-1.08
44018788888	0	-1.54
43978855267	0	-1.72
44022393098	0	-0.56
43988677346	0	-1.4
43998753703	0	-1.5
44023126186	0	-1.54
44011761799	0	-1.4
44027749198	0	-1.26
43997577922	0	-1.92
44010557253	0	-1.2
44002440466	0	-1.3
44027746595	0	-1.16
43981459207	0	-1.24
44002249001	0	-1.76
44028145082	0	-1.72
43985121631	0	-1.7
44013166222	0	-1.68
43988753763	0	-1.5
43975704617	0	-2.16
44005895460	0	-1.9
43991182410	0	-1.88
44020325171	0	-1.7
44021255534	0	-1.7
44000081346	0	-2.02
44000662657	0	-1.54
43977232927	0	-1.84
43996642859	0	-1.72
44025352537	0	-2.08
44023019985	0	-2.24
44001815458	0	-1.72
44000139568	0	-1.56
44011722950	0	-1.2
44005551195	0	-1.48
44007261139	0	-1.76
43986641372	0	-1.28
43982524867	0	-1.54
43995297581	0	-1.7
44019323871	0	-1.12
44019736959	0	-1.82
44006508043	0	-1.58
43984611714	0	-2.06
43996710963	0	-1.36
44022860962	0	-2.06
44011617700	0	-1.36
44015633843	0	-1.92
44025265156	0	-1.74
44017229892	0	-1.28
43993661935	0	-1.7
44016585683	0	-1.38
44016068822	0	-2.2
44015955317	0	-2.22
44016301559	0	-2.28
44002502012	0	-1.18
43997945481	0	-1.92
43984499590	0	-1.34
44014327503	0	-1.54
43976914222	0	-1.5
44011504692	0	-1.38
44025816143	0	-2.02
43986507497	0	-1.6
44002060925	0	-1.26
44001171961	0	-1.58
44026441436	0	-2.0
44018543422	1	-1.48
44010291917	1	-1.58
44008562198	0	-1.86
44023200425	0	-1.82
44005655606	0	-1.68
43985996969	0	-1.42
43997929766	0	-1.06
44001317565	0	-1.52
44014157489	0	-1.48
44027624431	0	-1.4
43991089316	0	-1.5
44026465262	0	-1.52
44010201803	0	-1.64
44024570548	0	-1.5
44019060389	0	-1.96
44010584919	0	-1.68
44004103063	0	-1.86
43976146594	0	-1.46
43976844389	0	-2.24
43980647255	0	-1.64
43980079491	0	-1.36
43998625611	0	-1.56
43986126604	0	-2.24
43992847949	0	-1.28
43997246305	0	-1.74
44018447511	0	-0.52
43982908834	0	-1.92
43981932462	0	-1.4
44022971223	0	-1.56
44019910040	0	-1.74
44000212745	0	-1.74
44010097727	0	-1.54
44015467354	0	-1.48
44026858025	0	-1.62
43981098884	0	-1.6
44011697940	0	-1.82
43985979823	0	-1.52
43978258967	0	-1.38
43979454380	0	-1.38
44004104403	0	-1.22
43980777624	0	-1.68
44008530000	0	-1.34
44012522918	0	-1.3
44020643021	1	-0.96
44003378355	0	-1.92
43976115678	0	-1.48
43980946312	0	-1.64
44005807502	0	-1.66
44012107083	0	-1.68
44018814454	0	-1.48
44018439869	0	-1.64
44003041211	0	-1.46
44017669909	0	-1.4
44013314912	0	-1.38
44014479549	0	-1.96
43994974463	0	-1.3
44016662908	0	-1.52
44021233272	0	-1.82
43995287482	0	-1.38
44009232265	0	-1.46
43987197691	1	-0.46
43990309467	0	-1.26
44015133304	0	-1.56
43987515267	0	-1.26
44010706451	0	-1.86
44019872095	0	-1.22
43997388347	0	-1.4
44002187420	0	-1.48
44003188135	0	-1.2
43994176810	0	-1.14
43990487004	0	-1.76
43980771208	0	-1.96
43999916511	0	-2.24
44016208987	0	-1.62
44025600063	0	-1.18
43989411008	0	-2.16
44013420954	0	-1.62
44018534532	0	-1.62
43994418174	0	-1.9
44007763018	0	-0.9
43996408675	0	-1.36
43976087415	0	-1.62
44013494318	0	-1.76
44013934710	0	-2.06
43998780021	0	-1.72
44004584366	0	-1.52
44018301456	1	-1.44
44011871641	0	-1.6
44014943258	0	-1.18
43999919263	0	-1.72
43987736816	0	-1.46
43991215326	0	-1.14
44000863769	0	-1.8
44021711236	0	-1.38
44023220480	0	-1.86
43984012286	0	-1.48
43983260108	0	-1.74
43984712250	0	-2.14
43979105947	0	-1.82
43989451607	0	-1.8
44008778600	0	-1.58
44016523101	0	-2.14
43998979401	0	-1.86
44027457133	1	-2.06
44013144910	0	-1.38
43997344070	0	-1.8
43994832779	0	-1.46
43988225603	0	-1.6
43976740734	0	-1.4
43976808277	0	-1.8
44016957065	0	-1.5
44024022658	0	-1.7
44025628277	0	-1.48
44023785837	0	-1.5
44014208768	0	-1.48
43991430889	0	-1.54
43976325801	0	-1.44
43981207211	1	-0.98
43989429457	0	-1.64
43989577242	0	-1.82
44000643461	0	-2.12
43995130133	1	-1.92
43988874344	0	-1.4
43976951575	0	-1.38
43987723596	0	-1.92
44024969106	0	-1.6
43993939315	0	-1.42
44028237682	0	-1.66
43983952442	0	-1.98
44003714950	0	-1.78
44020942325	0	-1.5
44015451619	0	-1.56
44017262921	0	-1.48
44019719260	0	-1.88
44010277285	0	-1.48
44012900856	0	-1.72
44000172099	0	-1.56
44000430173	0	-1.58
44006176557	0	-1.62
44017920165	0	-1.54
43991465117	0	-1.74
43990689832	0	-1.44
44010511589	0	-1.68
43994135746	0	-1.46
44005171683	0	-1.8
44026403598	0	-0.92
43992397629	0	-1.38
43998416702	0	-2.04
43992027050	0	-1.96
44005348876	0	-2.04
44026121784	0	-1.56
44010789884	0	-1.4
43992680544	0	-1.98
43985432413	0	-1.72
43986229394	0	-1.72
43981679251	0	-1.72
43982394121	0	-1.72
44027594285	0	-1.46
43990316769	0	-1.64
43984108283	0	-2.72
44010024415	0	-1.78
44010477475	0	-1.44
43990900372	0	-1.2
44017032556	0	-1.64
44025362300	0	-1.62
44018553128	0	-1.32
44011741374	0	-1.32
44007770254	0	-2.04
43988173057	0	-1.66
44016437494	0	-2.06
43996078280	1	0.22
43985925118	0	-1.68
43986761301	0	-1.62
44010441977	0	-1.5
44017616269	0	-1.72
44008870650	0	-1.74
44008945234	0	-1.68
44011388455	0	-1.5
44018271626	0	-1.4
44001937712	0	-1.02
43987379419	0	-1.6
44004607749	0	-1.58
44005219906	0	-1.3
44006127464	0	-1.48
43982964017	0	-1.28
43996774875	0	-1.4
43992330849	0	-2.0
43995491065	0	-1.46
44002632588	0	-1.62
43983319242	0	-1.76
43989023419	0	-1.74
44024957890	0	-1.64
43995197375	0	-1.76
43986171990	0	-2.02
43979735853	0	-2.02
43997712117	0	-1.34
43978709603	0	-1.18
43996526716	0	-1.62
44017834632	0	-1.56
43984323702	0	-1.74
44021303139	0	-2.34
43978180940	0	-1.3
44014156952	0	-1.56
44016076497	0	-1.42
43993688738	0	-1.64
44007549013	0	-1.12
43985443547	0	-1.54
44019222218	0	-1.98
43997555204	0	-1.38
43991430161	0	-1.48
44009786846	0	-2.5
44014554319	0	-1.42
44011776527	0	-1.56
44005633374	0	-1.38
44018567043	0	-2.44
43978907845	0	-1.42
44008498635	0	-2.04
43988054352	0	-1.62
44011270158	0	-1.44
44023788528	0	-2.3
43996634478	0	-1.58
43979587971	0	-1.82
43992809050	0	-3.32
44017708163	0	-1.58
43992112029	0	-1.44
43987820500	0	-1.72
44019192776	0	-1.44
44012450161	0	-1.3
44024552866	0	-2.44
43993323946	0	-1.54
43978285951	0	-1.44
43995387024	0	-1.28
44006096726	0	-1.2
43984030016	0	-1.08
43994868350	0	-1.54
43995222615	0	-1.1
44028252877	0	-1.52
44009408628	0	-0.8
43997095232	0	-1.56
43990155001	0	-1.38
43978304941	0	-1.86
43981920658	0	-1.4
44018056168	0	-1.36
43993898263	0	-1.38
44010169580	0	-1.66
43986565319	0	-1.24
43991875721	0	-1.52
44026372588	0	-1.2
44019963741	0	-1.48
44012200637	0	-1.96
44019321929	0	-1.84
44008124785	0	-1.34
44014693117	1	-1.32
43978432009	0	-1.78
43985464451	0	-1.26
44025507697	0	-1.84
44012706569	0	-1.2
44014852183	0	-1.78
43986782678	0	-1.2
44019247872	0	-2.12
44004592580	0	-0.96
44004708843	0	-1.98
44006502594	0	-1.3
43985732269	0	-1.76
43983965568	1	-1.2
44000239654	1	-1.54
44014489985	0	-1.26
44002215035	0	-1.24
44025657296	1	-0.46
44014652184	0	-1.96
43997868348	0	-1.64
43976349972	1	-1.46
44026655370	0	-1.88
44027700187	0	-1.04
44027864745	0	-1.28
44012410439	0	-1.64
44019666599	0	-1.24
44016086800	0	-1.22
43999346496	0	-1.76
44025391685	0	-1.54
44014078168	0	-1.24
44017324686	0	-1.54
43980341750	0	-1.6
43978565276	0	-2.0
44017496002	0	-1.68
43975820144	0	-1.52
44015795449	0	-1.6
44024125295	0	-1.18
43999095527	0	-1.04
43997049624	0	-1.64
43984003252	0	-1.74
44020691335	0	-1.08
44023191904	0	-1.72
43991013864	0	-1.5
44017290979	1	-0.12
43979432297	0	-1.44
44021735016	0	-0.92
44000704420	0	-1.42
43995914045	0	-1.64
43994107428	0	-1.28
44000435969	0	-1.82
44002397105	0	-1.54
43997013647	0	-1.4
43978732053	0	-1.4
43975872002	0	-1.74
43998330391	0	-2.2
43981447415	0	-1.8
44013369859	0	-1.78
44017850721	0	-1.74
43989452077	0	-2.68
44020616633	0	-0.86
43981777643	0	-2.0
43977048433	0	-1.52
43999798639	0	-2.36
44001393183	0	-1.2
44008763683	0	-1.36
43978213221	0	-1.36
43988866032	0	-1.16
43984070566	0	-1.74
44019509677	1	-0.26
43982030249	0	-1.3
43976744662	0	-1.62
44019523519	1	-1.68
44006517524	0	-1.18
43982342244	0	-1.56
43990437247	0	-1.92
44011849684	0	-1.54
44017628723	0	-1.6
43982802037	0	-1.42
44000776057	0	-1.54
43988021430	0	-1.84
43991284139	0	-1.34
44009059582	0	-1.18
44011253808	0	-1.38
43980671953	0	-1.38
43978792896	0	-1.48
44003606208	0	-1.14
44021185658	0	-1.78
44020566804	0	-1.2
43989418303	0	-1.22
44008901221	0	-1.24
43989251529	0	-1.38
43988489674	0	-1.32
43992655642	0	-1.48
43991945902	0	-1.3
44012027912	0	-1.56
43992988166	0	-1.52
43982117051	0	-1.62
43984751095	0	-1.42
43976990340	0	-2.06
44012828512	0	-1.32
44005667642	0	-1.56
44003246566	0	-1.24
43979031048	0	-1.22
44025042246	0	-1.24
44016721317	0	-1.56
44020122268	0	-1.16
44002511229	0	-1.34
44013049429	0	-1.84
44017666521	0	-1.58
43983420170	0	-2.34
43984224944	0	-1.58
44009098841	0	-1.5
43975850723	0	-1.66
44012888544	0	-1.88
44028077871	0	-1.62
44011978636	0	-1.78
44027685936	0	-1.5
44024174253	0	-1.58
44026445874	0	-1.42
44016068390	0	-1.38
43990651241	0	-1.64
43996730412	0	-1.98
43975585478	0	-1.62
43986437657	0	-1.18
44013029083	0	-1.68
43980076711	0	-2.14
43978638094	0	-1.04
44025483984	0	-1.34
44001611713	0	-1.56
43992352429	1	-1.34
43991397324	0	-1.5
44005834376	0	-0.96
43979189374	0	-1.96
44027009543	0	-1.72
44011650694	0	-1.66
44019506850	0	-1.16
43991965517	0	-1.24
44019563066	0	-1.58
44020627450	0	-2.08
43997472607	0	-1.38
44020783904	0	-1.5
43999153222	0	-1.4
44018946146	0	-2.08
44019105011	0	-1.36
43985666153	1	-1.24
44023281871	0	-2.18
43987980836	0	-1.1
44023171567	0	-1.46
43982517088	0	-1.54
44018473676	0	-1.76
43981773950	0	-1.34
43989614334	0	-1.46
43991077295	0	-1.38
43995228943	0	-1.44
44016886601	0	-1.36
44021212856	0	-1.26
43983133421	0	-1.08
43987131601	0	-1.38
44021258059	0	-1.7
43988611267	0	-1.26
44022962731	0	-1.72
43989385803	0	-1.48
44003660056	0	-0.22
44017948383	0	-1.34
43997609773	0	-1.38
44021626567	0	-1.74
44015539125	0	-2.04
44008641380	0	-1.44
44019055116	0	-1.8
43992523560	0	-1.3
43991900790	0	-1.54
44013229517	0	-1.56
43994848018	0	-1.36
44007147228	0	-1.74
44012194326	0	-1.26
44017558099	0	-1.56
43998001925	0	-1.64
44005412574	0	-0.92
43995072572	0	-1.12
43989183993	0	-1.2
44023825674	0	-1.42
43975429837	0	-1.42
43992231996	0	-1.44
43986552183	0	-1.82
44027561582	0	-1.26
43976702630	0	-0.74
44011986884	0	-1.22
44017298001	0	-1.3
43987952340	0	-1.62
43976807635	0	-1.66
44003477213	0	-1.34
43985507253	0	-1.24
43989793711	0	-1.16
43996533166	0	-1.42
43981580570	0	-1.44
43986859502	0	-2.2
44014693541	0	-1.18
44018062955	0	-1.58
44025743081	0	-1.04
43976588094	0	-1.82
44009069149	0	-1.62
43981894707	0	-1.3
44007599038	0	-1.36
44006584925	0	-1.42
43995043741	0	-1.14
43976765407	0	-1.24
43992222845	0	-1.32
43979096952	0	-1.3
44019534016	0	-1.62
43995385687	0	-1.6
44010930780	0	-1.6
44002363386	1	-1.68
44026041540	0	-1.76
44011760846	0	-1.98
44006669506	0	-1.68
43983495145	0	-1.68
43993739579	0	-1.52
43995602430	0	-1.48
43987762036	0	-1.84
43984537830	0	-1.42
43980044945	0	-1.44
43997894456	0	-1.42
43976978674	0	-1.7
43989872811	0	-1.64
44022738142	0	-2.0
44023817919	0	-1.32
44022706367	0	-1.2
43985375461	0	-0.58
43988539201	0	-1.24
44012536712	0	-1.16
44005432612	1	-1.1
43994953619	0	-0.94
43998312060	0	-1.42
44024836490	0	-1.48
44014765894	0	-1.48
43989263422	0	-1.58
44011473646	0	-1.54
43997063116	1	-1.68
43999343682	0	-1.62
43994913642	0	-1.78
44005559048	0	-1.24
43989944990	1	-1.52
43977971222	0	-1.58
43996991080	0	-1.64
43982396749	0	-1.46
43978338900	0	-1.54
44025532479	0	-1.36
43995267459	0	-1.4
44014951790	0	-1.5
43989521093	0	-1.5
43981750155	0	-1.12
43991666643	0	-1.74
44024233728	0	-1.26
44011403138	0	-1.28
43995962831	0	-1.5
44009028757	0	-1.48
43999945165	0	-1.22
44004424180	0	-1.6
44006337355	0	-1.48
44002955535	0	-1.58
44002827224	0	-1.04
44012111615	0	-1.36
43999752718	0	-1.1
44009659889	0	-1.6
43987605724	0	-1.34
43997688555	0	-1.32
43983407547	0	-1.64
43999401791	0	-1.24
44004706419	0	-1.82
44013321584	0	-1.4
44025480550	0	-2.02
44015909405	0	-1.48
44003743854	0	-1.14
44024627724	0	-1.32
44002099562	0	-1.72
44024620684	1	-1.82
43993139498	0	-1.38
44003214926	0	-1.88
44002560989	1	-2.0
44015972142	0	-1.3
44012134758	0	-1.46
43979994163	0	-1.16
43984869437	0	-1.98
43992905258	0	-1.08
44019288396	0	-1.46
43983408485	0	-1.32
44004326554	0	-1.2
43996369059	0	-1.38
44010392970	0	-1.36
44026548271	0	-1.24
44013842062	0	-1.66
43995259748	0	-1.58
43980550199	0	-1.58
44007485581	0	-1.4
44011539294	0	-1.26
43995718249	0	-1.52
44024157102	0	-1.28
43981970647	0	-1.92
43996349833	0	-1.32
44013941222	0	-1.92
44008794153	0	-1.44
44019072958	0	-2.26
43986545731	0	-2.04
43980621042	0	-1.8
43980040397	0	-1.3
44010789347	0	-1.2
44023383369	0	-2.22
43982936446	0	-1.58
43999927277	0	-1.42
44000714163	0	-1.42
44012906611	0	-1.7
43988558433	1	-1.7
43991874490	0	-1.2
43976460485	0	-1.12
44025889164	0	-1.42
43995104434	0	-1.36
44003999002	0	-1.62
43990693609	0	-1.34
43990981442	0	-1.14
43980091615	0	-1.5
44021054981	0	-1.28
44018481303	0	-1.96
43990337135	0	-1.58
44011563760	0	-0.98
43981357300	0	-1.12
44013140262	0	-1.26
44018105602	0	-1.4
43977986505	0	-1.12
44012424624	0	-1.6
44020559446	0	-1.42
43989077299	0	-1.42
44006102603	0	-1.06
43988124558	0	-1.4
43995717201	0	-1.24
43999027111	0	-1.06
44010594116	0	-1.42
44003181870	0	-1.16
44019577775	0	-1.4
44022463752	0	-2.04
44010456537	0	-1.52
44005249577	0	-1.14
43994822380	0	-1.18
43977147560	0	-1.42
44018637411	0	-1.38
43991731680	0	-1.36
43975984292	0	-1.22
43976929498	0	-1.54
43982136294	0	-1.32
44002738655	0	-1.32
44005217957	0	-1.36
44004053876	0	-1.48
43975589638	0	-1.22
44010673709	0	-1.36
43983719656	0	-1.66
43985943831	0	-1.8
43984741471	0	-1.78
43997030763	0	-1.28
44005072943	0	-1.14
43992639272	0	-1.34
43990519273	0	-1.3
44024829932	0	-1.24
43982447048	0	-1.46
44006674122	0	-1.22
44016483938	0	-1.5
44000643352	0	-1.38
44012924160	0	-1.48
44001636385	0	-1.44
43984929078	0	-1.26
43990540821	0	-1.48
44017625746	0	-1.12
43995484145	0	-1.28
43991059990	0	-2.08
44020218419	0	-1.78
44026577649	0	-1.34
43981121951	0	-1.52
43991136282	0	-1.16
44019484964	0	-1.42
43982125329	0	-1.18
43986958930	0	-1.16
44022340777	1	-1.14
44024861305	0	-1.5
44014507347	0	-1.56
44019037126	0	-1.48
44014942356	0	-1.6
43985473092	0	-1.18
43977696758	0	-1.72
43998533517	0	-1.22
43976232554	0	-1.08
44004184197	0	-1.58
43999444148	0	-1.7
43988084943	0	-1.5
43978947936	0	-1.6
43984783002	0	-1.08
43976283648	0	-1.16
44007480026	0	-1.7
43982776615	0	-1.56
43982536793	0	-1.66
44025862528	0	-1.3
43986267890	0	-1.36
44010429294	0	-1.38
43978204523	0	-1.2
44022759088	0	-1.68
44023432618	0	-1.66
43975607138	0	-1.52
44027968800	0	-1.3
44028343405	0	-1.48
43998190126	0	-1.54
44020209757	0	-1.32
43988532481	0	-1.44
44010838780	0	-1.24
43979252195	0	-1.36
44021739196	0	-1.3
43994383285	0	-2.28
44023848185	0	-1.46
44018010957	0	-0.88
44023290759	0	-1.54
44017014640	0	-1.28
44021073058	0	-1.54
44000921841	0	-1.5
43992149634	0	-1.2
44019144565	0	-1.58
44022178374	0	-1.24
43983465631	0	-1.44
43985458471	0	-1.52
44008342075	0	-1.48
44006938554	0	-0.88
44010967105	0	-1.64
43986663300	0	-1.36
43975645183	0	-1.5
43997126648	0	-1.62
43994677376	0	-1.26
43978685325	0	-1.2
44017002319	0	-1.48
43995104640	0	-1.42
44005580878	0	-1.56
43979212795	0	-1.9
44025702205	0	-1.4
44011651107	0	-1.42
43994164982	0	-1.36
43981236360	0	-1.6
43994305475	0	-1.34
44017364391	0	-1.42
44011005991	0	-1.46
43979786999	0	-1.3
43990696122	0	-1.94
43991178028	0	-1.32
44016064241	0	-1.22
43977838246	0	-1.64
43982411879	0	-1.42
44003443965	0	-1.86
43983890771	0	-1.52
43988854900	0	-1.72
44006286645	0	-1.46
44018184795	0	-1.58
44000255829	0	-2.7
44007558988	0	-1.3
44007947236	0	-1.26
43989668185	0	-0.92
43991511693	0	-1.52
43978525534	0	-1.64
44011771150	0	-1.18
43992685844	0	-1.4
43996264107	0	-1.72
44007181578	0	-1.58
44026358496	0	-1.76
44010650751	0	-1.98
43999456103	0	-1.34
44008856816	0	-1.6
43985056993	0	-1.8
44013188705	0	-1.92
44006908041	0	-1.34
44018902192	0	-0.98
44010998046	0	-1.22
44026934294	0	-1.56
44001394239	0	-1.4
43979536849	0	-1.78
43980577450	0	-1.6
44005853938	0	-1.58
44023637988	0	-1.16
44016457375	0	-1.56
43975840534	0	-1.2
44010313010	0	-1.36
